month	city_quadkey	avg_price_sqm
2019-09-01	120132232231113	37171.508
2019-10-01	120132232231113	32693.855
2019-09-01	120132232231133	49131.438
2020-03-01	120132232231133	55604.14
2019-09-01	120132232232011	48544.508
2019-10-01	120132232232011	50936.92
2019-10-01	120132232232100	40012.703
2019-11-01	120132232232100	40367.453
2019-12-01	120132232232100	40367.453
2020-01-01	120132232232100	40672.508
2020-02-01	120132232232100	40440.383
2020-03-01	120132232232100	40754.84
2019-12-01	120132232300321	23489.514
2020-01-01	120132232300321	23472.428
2020-01-01	120132232303130	24095.732
2020-02-01	120132232303130	24807.332
2020-03-01	120132232303130	24739.996
2020-03-01	120132232312330	21742.057
2019-10-01	120132232320020	51325.035
2019-11-01	120132232320020	49879.816
2019-12-01	120132232320020	53307.96
2020-01-01	120132232320020	55299.355
2020-02-01	120132232320020	53975.684
2020-03-01	120132232320020	54095.52
2019-12-01	120132232320022	40992.48
2020-01-01	120132232320022	40285.477
2020-03-01	120132232320022	38744.09
2019-10-01	120132232320023	55704.508
2019-11-01	120132232320023	56132.637
2019-12-01	120132232320023	57631.695
2020-01-01	120132232320023	65431.34
2020-02-01	120132232320023	60988.0
2020-03-01	120132232320023	66953.32
2019-09-01	120132232323100	32813.613
2019-10-01	120132232323100	32790.81
2019-11-01	120132232323100	32273.549
2019-12-01	120132232323100	32299.38
2020-01-01	120132232323100	32234.527
2020-02-01	120132232323100	32339.953
2020-03-01	120132232323100	32044.88
2019-09-01	120132232323101	29101.432
2019-10-01	120132232323101	29598.498
2019-11-01	120132232323101	29672.422
2019-12-01	120132232323101	28744.75
2020-01-01	120132232323101	27907.334
2020-02-01	120132232323101	29184.484
2020-03-01	120132232323101	29393.982
2019-09-01	120132232330300	31729.963
2019-10-01	120132232330300	31426.68
2019-11-01	120132232330300	29448.205
2019-12-01	120132232330300	32498.441
2020-01-01	120132232330300	30085.78
2020-02-01	120132232330300	30026.479
2020-03-01	120132232330300	30558.928
2019-09-01	120132232331123	36458.543
2019-10-01	120132232331123	35718.184
2019-11-01	120132232331123	35760.707
2019-12-01	120132232331123	35820.152
2020-01-01	120132232331123	35189.035
2020-02-01	120132232331123	35798.785
2020-03-01	120132232331123	35757.97
2019-09-01	120132233020312	31004.982
2019-10-01	120132233020312	27727.236
2019-11-01	120132233020312	27526.568
2019-12-01	120132233020312	25944.521
2020-01-01	120132233020312	27266.768
2020-02-01	120132233020312	27632.146
2020-03-01	120132233020312	27030.64
2019-09-01	120132233033022	31452.945
2019-10-01	120132233033022	30118.268
2019-11-01	120132233033022	31246.736
2019-12-01	120132233033022	29471.502
2020-01-01	120132233033022	31105.71
2020-02-01	120132233033022	30670.31
2020-03-01	120132233033022	34613.957
2019-09-01	120132233033200	24911.137
2019-10-01	120132233033200	24617.547
2019-11-01	120132233033200	25013.26
2019-12-01	120132233033200	25009.361
2020-01-01	120132233033200	25302.518
2020-02-01	120132233033200	24869.475
2020-03-01	120132233033200	24124.08
2019-09-01	120132233101300	33124.246
2019-10-01	120132233101300	34535.355
2019-11-01	120132233101300	34622.285
2019-12-01	120132233101300	34721.055
2020-01-01	120132233101300	36526.85
2020-02-01	120132233101300	37022.883
2020-03-01	120132233101300	35975.64
2020-03-01	120132233110131	20404.879
2019-09-01	120132233111132	45296.4
2019-10-01	120132233111132	45584.125
2019-11-01	120132233111132	45258.805
2019-12-01	120132233111132	44974.18
2020-01-01	120132233111132	46924.383
2020-02-01	120132233111132	46142.45
2020-03-01	120132233111132	46614.516
2019-09-01	120132233111133	47314.484
2019-10-01	120132233111133	47331.832
2019-11-01	120132233111133	47275.24
2019-12-01	120132233111133	46803.38
2020-01-01	120132233111133	46726.137
2020-02-01	120132233111133	47168.7
2020-03-01	120132233111133	47248.215
2019-09-01	120132233111301	40532.113
2019-10-01	120132233111301	41353.234
2019-11-01	120132233111301	41106.523
2019-12-01	120132233111301	41041.367
2020-01-01	120132233111301	40631.27
2020-02-01	120132233111301	40494.15
2020-03-01	120132233111301	41867.03
2019-09-01	120132233111310	43917.332
2019-10-01	120132233111310	43305.703
2019-11-01	120132233111310	43205.434
2019-12-01	120132233111310	42353.016
2020-01-01	120132233111310	44313.53
2020-02-01	120132233111310	43932.555
2020-03-01	120132233111310	45015.36
2019-09-01	120132233111311	46950.074
2019-10-01	120132233111311	47003.67
2019-11-01	120132233111311	47533.277
2019-12-01	120132233111311	48144.52
2020-01-01	120132233111311	49707.184
2020-02-01	120132233111311	49218.266
2020-03-01	120132233111311	47135.52
2019-12-01	120132233111313	37453.273
2019-09-01	120132233112323	40673.348
2019-10-01	120132233112323	41142.566
2019-11-01	120132233112323	41033.75
2019-12-01	120132233112323	40990.594
2020-01-01	120132233112323	40588.89
2020-02-01	120132233112323	40469.33
2020-03-01	120132233112323	40469.37
2019-09-01	120132233112330	35715.566
2019-10-01	120132233112330	35743.453
2019-11-01	120132233112330	35743.453
2019-12-01	120132233112330	35743.453
2020-01-01	120132233112330	35715.566
2020-02-01	120132233112330	35695.875
2020-03-01	120132233112330	35695.875
2019-10-01	120132233120103	26539.016
2019-11-01	120132233120103	26378.03
2019-12-01	120132233120103	26378.03
2020-01-01	120132233120103	26353.43
2020-02-01	120132233120103	26646.715
2020-03-01	120132233120103	26646.715
2019-09-01	120132233121120	24344.527
2019-10-01	120132233121120	24126.525
2019-11-01	120132233121120	21068.22
2019-12-01	120132233121120	20761.533
2020-01-01	120132233121120	21797.254
2020-02-01	120132233121120	22136.635
2020-03-01	120132233121120	22561.115
2020-01-01	120132233122231	44167.086
2020-02-01	120132233122231	41778.82
2020-03-01	120132233122231	62053.85
2019-11-01	120132233123300	31452.945
2019-12-01	120132233123300	34919.703
2020-01-01	120132233123300	21164.75
2020-02-01	120132233123300	22218.357
2020-03-01	120132233123300	22852.402
2020-01-01	120132233132023	30721.037
2020-02-01	120132233132023	29990.086
2020-03-01	120132233132023	32911.47
2020-03-01	120132233132030	39651.656
2019-09-01	120132233132110	43057.664
2019-10-01	120132233132110	49313.727
2019-11-01	120132233132110	39626.086
2019-12-01	120132233132110	38431.93
2020-01-01	120132233132110	35336.266
2020-02-01	120132233132110	33737.61
2020-03-01	120132233132110	29206.113
2019-09-01	120132233201201	40451.55
2019-10-01	120132233201201	41146.355
2019-11-01	120132233201201	41297.73
2019-12-01	120132233201201	40233.93
2020-01-01	120132233201201	43369.42
2020-02-01	120132233201201	40918.047
2020-03-01	120132233201201	42091.39
2020-03-01	120132233201203	32879.637
2020-03-01	120132233202101	38697.234
2019-09-01	120132233202303	42721.434
2019-10-01	120132233202303	42636.52
2019-11-01	120132233202303	42468.883
2019-12-01	120132233202303	42815.035
2020-01-01	120132233202303	42914.742
2020-02-01	120132233202303	43066.766
2020-03-01	120132233202303	42504.734
2019-09-01	120132233202310	46775.816
2019-10-01	120132233202310	46216.26
2019-11-01	120132233202310	47432.723
2019-12-01	120132233202310	47637.816
2020-01-01	120132233202310	45665.543
2020-02-01	120132233202310	46004.19
2020-03-01	120132233202310	50546.32
2019-09-01	120132233202312	36922.684
2019-10-01	120132233202312	37066.645
2019-11-01	120132233202312	36840.223
2019-12-01	120132233202312	36962.13
2020-01-01	120132233202312	36838.24
2020-02-01	120132233202312	36738.76
2020-03-01	120132233202312	36985.207
2019-12-01	120132233202320	30962.871
2020-01-01	120132233202320	30521.664
2020-03-01	120132233202320	30360.004
2019-09-01	120132233202321	33474.23
2019-10-01	120132233202321	33528.363
2019-11-01	120132233202321	33320.367
2019-12-01	120132233202321	32626.799
2020-01-01	120132233202321	34002.78
2020-02-01	120132233202321	33875.625
2020-03-01	120132233202321	34431.695
2019-09-01	120132233202332	38971.758
2019-10-01	120132233202332	39059.426
2019-11-01	120132233202332	38013.496
2019-12-01	120132233202332	37840.754
2020-01-01	120132233202332	36350.05
2020-02-01	120132233202332	37736.49
2020-03-01	120132233202332	36295.223
2019-10-01	120132233203211	28573.629
2019-11-01	120132233203211	27388.17
2019-12-01	120132233203211	28062.738
2020-01-01	120132233203211	32876.72
2020-02-01	120132233203211	32748.875
2020-03-01	120132233203211	30545.682
2019-09-01	120132233220111	43631.504
2019-10-01	120132233220111	41437.18
2019-11-01	120132233220111	41144.934
2019-12-01	120132233220111	41420.277
2020-01-01	120132233220111	42299.52
2020-02-01	120132233220111	44647.4
2020-03-01	120132233220111	42723.367
2019-09-01	120132233220113	41687.055
2019-09-01	120132233220131	49092.81
2019-10-01	120132233220131	47238.777
2019-11-01	120132233220131	48018.17
2019-12-01	120132233220131	47938.992
2020-01-01	120132233220131	48425.914
2020-02-01	120132233220131	48159.39
2020-03-01	120132233220131	45403.043
2019-09-01	120132233220133	58681.14
2019-10-01	120132233220133	57351.086
2019-11-01	120132233220133	57091.566
2019-12-01	120132233220133	57366.805
2020-01-01	120132233220133	58253.617
2020-03-01	120132233220133	58930.195
2019-09-01	120132233220311	51111.484
2019-10-01	120132233220311	50907.645
2019-11-01	120132233220311	51066.15
2019-12-01	120132233220311	50819.844
2020-01-01	120132233220311	49301.223
2020-02-01	120132233220311	49403.414
2020-03-01	120132233220311	49226.383
2019-09-01	120132233220312	48866.332
2019-10-01	120132233220312	49353.7
2019-11-01	120132233220312	49395.848
2019-12-01	120132233220312	49317.84
2020-01-01	120132233220312	50603.973
2020-03-01	120132233220312	49564.133
2019-09-01	120132233220313	39977.37
2019-10-01	120132233220313	40122.953
2019-11-01	120132233220313	38780.85
2019-12-01	120132233220313	39217.977
2020-01-01	120132233220313	38782.203
2020-02-01	120132233220313	38121.81
2020-03-01	120132233220313	37029.246
2019-09-01	120132233220321	41138.17
2019-10-01	120132233220321	41347.62
2019-11-01	120132233220321	41188.543
2019-12-01	120132233220321	41188.543
2020-01-01	120132233220321	41197.94
2020-02-01	120132233220321	41197.94
2020-03-01	120132233220321	42656.81
2019-09-01	120132233220323	45512.242
2019-10-01	120132233220323	45130.24
2019-11-01	120132233220323	45156.395
2019-12-01	120132233220323	45271.246
2020-01-01	120132233220323	43733.582
2020-02-01	120132233220323	43785.92
2020-03-01	120132233220323	45646.137
2019-09-01	120132233220330	45232.586
2019-10-01	120132233220330	45300.547
2019-12-01	120132233220330	45459.36
2020-01-01	120132233220330	46978.34
2019-09-01	120132233221021	34434.906
2019-10-01	120132233221021	35896.5
2019-11-01	120132233221021	39167.02
2019-12-01	120132233221021	38396.63
2020-01-01	120132233221021	31921.504
2020-02-01	120132233221021	35086.582
2020-03-01	120132233221021	31038.188
2019-09-01	120132233221022	55095.465
2019-10-01	120132233221022	55113.49
2019-11-01	120132233221022	54983.67
2019-12-01	120132233221022	54437.992
2020-01-01	120132233221022	54947.766
2020-02-01	120132233221022	54760.27
2020-03-01	120132233221022	55157.605
2019-09-01	120132233221023	56192.17
2019-10-01	120132233221023	56930.938
2019-11-01	120132233221023	57717.613
2019-12-01	120132233221023	57686.87
2020-01-01	120132233221023	56621.35
2020-02-01	120132233221023	55218.965
2020-03-01	120132233221023	54035.0
2020-03-01	120132233221032	42625.27
2019-09-01	120132233221200	54007.6
2019-10-01	120132233221200	53863.777
2019-11-01	120132233221200	53990.46
2019-12-01	120132233221200	53991.46
2020-01-01	120132233221200	54409.19
2020-02-01	120132233221200	55367.43
2020-03-01	120132233221200	55434.8
2019-09-01	120132233221201	49694.04
2019-10-01	120132233221201	47733.86
2019-11-01	120132233221201	47463.965
2019-12-01	120132233221201	46701.93
2020-01-01	120132233221201	46889.176
2020-02-01	120132233221201	48961.4
2020-03-01	120132233221201	47152.848
2020-01-01	120132233222112	32038.002
2020-02-01	120132233222112	31653.928
2020-03-01	120132233222112	35254.938
2019-09-01	120132233222130	42600.297
2019-10-01	120132233222130	41678.04
2019-11-01	120132233222130	42350.016
2019-12-01	120132233222130	42672.223
2020-01-01	120132233222130	42777.72
2020-02-01	120132233222130	41451.57
2020-03-01	120132233222130	41995.164
2019-09-01	120132233223020	46583.477
2020-01-01	120132233223020	45787.188
2020-02-01	120132233223020	46752.383
2020-03-01	120132233223020	45958.76
2019-09-01	120132233223021	30278.71
2019-10-01	120132233223021	30262.559
2019-11-01	120132233223021	29437.613
2019-12-01	120132233223021	29237.64
2020-01-01	120132233223021	30181.678
2020-02-01	120132233223021	29810.016
2020-03-01	120132233223021	28930.236
2019-10-01	120132233223132	53680.45
2019-11-01	120132233223132	58335.89
2019-12-01	120132233223132	53374.297
2020-01-01	120132233223132	59387.684
2019-09-01	120132233311233	35121.176
2019-10-01	120132233311233	33758.566
2019-11-01	120132233311233	34011.91
2019-12-01	120132233311233	33887.047
2020-01-01	120132233311233	32752.496
2020-02-01	120132233311233	33798.39
2020-03-01	120132233311233	33390.613
2019-09-01	120132233313030	39041.527
2019-10-01	120132233313030	39115.95
2019-11-01	120132233313030	37112.766
2019-12-01	120132233313030	37977.77
2020-01-01	120132233313030	39526.855
2020-02-01	120132233313030	40255.977
2020-03-01	120132233313030	39876.582
2019-09-01	120132233313212	46410.12
2019-10-01	120132233313212	46104.69
2019-11-01	120132233313212	44454.363
2019-12-01	120132233313212	44454.363
2019-09-01	120132233320221	42194.902
2019-10-01	120132233320221	41973.594
2019-11-01	120132233320221	43660.8
2019-12-01	120132233320221	39802.96
2020-01-01	120132233320221	39861.867
2020-02-01	120132233320221	39173.473
2020-03-01	120132233320221	38713.16
2020-03-01	120132233322101	63173.188
2019-09-01	120132233322222	30064.541
2019-10-01	120132233322222	30546.855
2019-11-01	120132233322222	30585.947
2019-12-01	120132233322222	30928.639
2020-01-01	120132233322222	29471.59
2020-02-01	120132233322222	29172.42
2020-03-01	120132233322222	30009.203
2019-09-01	120132233322223	35298.4
2019-10-01	120132233322223	35172.52
2019-11-01	120132233322223	35008.97
2019-12-01	120132233322223	35542.805
2020-01-01	120132233322223	35637.516
2020-02-01	120132233322223	35321.07
2020-03-01	120132233322223	36537.242
2019-09-01	120132233332111	53904.234
2019-10-01	120132233332111	55094.168
2019-11-01	120132233332111	54327.11
2019-12-01	120132233332111	54063.336
2020-01-01	120132233332111	55111.793
2020-02-01	120132233332111	54049.004
2020-03-01	120132233332111	54121.516
2019-11-01	120132233332113	58306.836
2019-12-01	120132233332113	58266.727
2019-09-01	120132233332301	54160.266
2019-10-01	120132233332301	54538.766
2019-11-01	120132233332301	56577.08
2019-12-01	120132233332301	56793.758
2020-01-01	120132233332301	53739.453
2020-02-01	120132233332301	55400.42
2020-03-01	120132233332301	55772.81
2019-09-01	120132233332310	58907.387
2019-10-01	120132233332310	58005.895
2019-11-01	120132233332310	58005.895
2019-12-01	120132233332310	58056.367
2020-01-01	120132233332310	58242.832
2020-02-01	120132233332310	58242.832
2020-03-01	120132233332310	59025.16
2019-09-01	120132233333000	55085.152
2019-10-01	120132233333000	56608.41
2019-11-01	120132233333000	56220.42
2019-12-01	120132233333000	56252.227
2020-01-01	120132233333000	57426.562
2020-02-01	120132233333000	56187.688
2020-03-01	120132233333000	55792.152
2019-09-01	120132233333002	56920.703
2019-10-01	120132233333002	55079.94
2019-11-01	120132233333002	55273.566
2019-12-01	120132233333002	56445.133
2020-01-01	120132233333002	55859.414
2020-02-01	120132233333002	55711.867
2020-03-01	120132233333002	56180.44
2019-09-01	120132233333020	30320.951
2019-10-01	120132233333020	30213.525
2019-12-01	120132233333020	30542.47
2020-01-01	120132233333020	30320.951
2020-02-01	120132233333021	37628.684
2020-03-01	120132233333021	37977.594
2019-09-01	120132233333303	47757.098
2019-10-01	120132233333303	47319.805
2019-11-01	120132233333303	47725.402
2019-12-01	120132233333303	47598.645
2020-01-01	120132233333303	46943.695
2020-02-01	120132233333303	46589.027
2020-03-01	120132233333303	46639.098
2019-09-01	120132233333312	47997.688
2019-10-01	120132233333312	48159.902
2019-11-01	120132233333312	48413.707
2019-12-01	120132233333312	48230.09
2020-01-01	120132233333312	48526.62
2020-02-01	120132233333312	48501.535
2020-03-01	120132233333312	48061.945
2019-09-01	120132233333333	39136.414
2019-10-01	120132233333333	39202.42
2019-11-01	120132233333333	40873.703
2019-12-01	120132233333333	39520.773
2020-01-01	120132233333333	39595.445
2020-02-01	120132233333333	40392.05
2020-03-01	120132233333333	39998.01
2019-09-01	120132302332033	99965.445
2019-10-01	120132302332033	98320.7
2019-11-01	120132302332033	95474.32
2019-12-01	120132302332033	99106.28
2020-01-01	120132302332033	95902.16
2020-02-01	120132302332033	94982.055
2020-03-01	120132302332033	101353.89
2019-09-01	120132302332122	69930.734
2019-10-01	120132302332122	71733.164
2019-11-01	120132302332122	72250.47
2019-12-01	120132302332122	72599.125
2020-01-01	120132302332122	71747.94
2020-02-01	120132302332122	72528.13
2020-03-01	120132302332122	73333.42
2019-09-01	120132302332123	63982.23
2019-10-01	120132302332123	64563.082
2019-11-01	120132302332123	63979.234
2019-12-01	120132302332123	63232.25
2020-01-01	120132302332123	63906.97
2020-02-01	120132302332123	64290.047
2019-09-01	120132302332211	62856.465
2019-10-01	120132302332211	62761.402
2019-11-01	120132302332211	62513.23
2019-12-01	120132302332211	62514.805
2020-01-01	120132302332211	62927.4
2020-02-01	120132302332211	62943.36
2020-03-01	120132302332211	62409.98
2019-09-01	120132302332213	54447.875
2019-10-01	120132302332213	56017.855
2019-11-01	120132302332213	56769.85
2019-12-01	120132302332213	58605.785
2020-01-01	120132302332213	58856.95
2020-02-01	120132302332213	56494.965
2020-03-01	120132302332213	57936.37
2019-09-01	120132302332300	73578.05
2019-10-01	120132302332300	72275.25
2019-11-01	120132302332300	72034.31
2019-12-01	120132302332300	71769.695
2020-01-01	120132302332300	71426.23
2020-02-01	120132302332300	72983.81
2020-03-01	120132302332300	72373.19
2019-09-01	120132302332301	64759.57
2019-10-01	120132302332301	64737.848
2019-11-01	120132302332301	65644.28
2019-12-01	120132302332301	65424.15
2020-01-01	120132302332301	65944.164
2020-02-01	120132302332301	66942.2
2020-03-01	120132302332301	68104.95
2019-09-01	120132302332302	73177.35
2019-10-01	120132302332302	72909.26
2019-11-01	120132302332302	73912.92
2019-12-01	120132302332302	73932.03
2020-01-01	120132302332302	73264.08
2020-02-01	120132302332302	73545.75
2020-03-01	120132302332302	72330.73
2019-09-01	120132302332313	36895.816
2019-10-01	120132302332313	51306.797
2019-11-01	120132302332313	51275.08
2019-12-01	120132302332313	51275.08
2020-01-01	120132302332313	47922.977
2020-02-01	120132302332313	47685.86
2020-03-01	120132302332313	50658.75
2019-09-01	120132302332331	74883.586
2019-10-01	120132302332331	75193.47
2019-11-01	120132302332331	76326.586
2019-12-01	120132302332331	77190.57
2020-01-01	120132302332331	76552.516
2020-02-01	120132302332331	75973.42
2020-03-01	120132302332331	75250.81
2019-09-01	120132302332332	80763.38
2019-10-01	120132302332332	80424.98
2019-11-01	120132302332332	80452.27
2019-12-01	120132302332332	80244.68
2020-01-01	120132302332332	79150.54
2020-02-01	120132302332332	79211.32
2020-03-01	120132302332332	79089.58
2019-09-01	120132302332333	90459.445
2019-10-01	120132302332333	92012.82
2019-11-01	120132302332333	92356.42
2019-12-01	120132302332333	92034.2
2020-01-01	120132302332333	92577.12
2020-02-01	120132302332333	91714.82
2020-03-01	120132302332333	93013.24
2019-09-01	120132302333201	94543.59
2019-10-01	120132302333201	92850.55
2019-11-01	120132302333201	91175.66
2019-12-01	120132302333201	91827.41
2020-01-01	120132302333201	98778.06
2020-02-01	120132302333201	99765.02
2020-03-01	120132302333201	98397.13
2019-09-01	120132302333203	70561.305
2019-10-01	120132302333203	70344.055
2019-11-01	120132302333203	70222.11
2019-12-01	120132302333203	70784.516
2020-01-01	120132302333203	70552.98
2020-02-01	120132302333203	70064.14
2020-03-01	120132302333203	70400.914
2019-11-01	120132302333210	93611.195
2019-09-01	120132302333212	66543.49
2019-10-01	120132302333212	67177.266
2019-11-01	120132302333212	66752.65
2019-12-01	120132302333212	67031.69
2020-01-01	120132302333212	67417.49
2020-02-01	120132302333212	66794.12
2020-03-01	120132302333212	66861.02
2019-09-01	120132302333220	71867.93
2019-10-01	120132302333220	71933.31
2019-11-01	120132302333220	70760.36
2019-12-01	120132302333220	72868.7
2020-01-01	120132302333220	71561.04
2020-02-01	120132302333220	72414.17
2020-03-01	120132302333220	71187.83
2019-09-01	120132302333221	68727.164
2019-10-01	120132302333221	67972.96
2019-11-01	120132302333221	68075.74
2019-12-01	120132302333221	67753.51
2020-01-01	120132302333221	68667.945
2020-02-01	120132302333221	68539.77
2020-03-01	120132302333221	68889.555
2019-09-01	120132302333230	67130.83
2019-10-01	120132302333230	66814.23
2019-11-01	120132302333230	67141.68
2019-12-01	120132302333230	67346.89
2020-01-01	120132302333230	66225.3
2020-02-01	120132302333230	67149.38
2019-09-01	120132302333321	27609.01
2019-10-01	120132302333321	30798.902
2019-11-01	120132302333321	40994.156
2019-12-01	120132302333321	41117.746
2019-09-01	120132302333322	66886.19
2019-10-01	120132302333322	65956.78
2019-11-01	120132302333322	66739.586
2019-12-01	120132302333322	66674.34
2020-01-01	120132302333322	66616.086
2020-02-01	120132302333322	65211.24
2020-03-01	120132302333322	66095.32
2019-09-01	120132302333332	63740.504
2019-10-01	120132302333332	63697.637
2019-11-01	120132302333332	64680.9
2019-12-01	120132302333332	63967.668
2020-01-01	120132302333332	63918.246
2020-02-01	120132302333332	62153.535
2020-03-01	120132302333332	62811.336
2019-10-01	120132303231032	39736.824
2019-11-01	120132303231032	39304.51
2019-09-01	120132303232331	48177.94
2019-10-01	120132303232331	48038.434
2019-11-01	120132303232331	48038.434
2019-12-01	120132303232331	48038.434
2019-09-01	120132303232333	32257.088
2019-10-01	120132303232333	31967.17
2019-11-01	120132303232333	32300.27
2019-12-01	120132303232333	31379.527
2020-01-01	120132303232333	33801.637
2020-02-01	120132303232333	32970.26
2020-03-01	120132303232333	30162.668
2019-09-01	120132303233220	50633.977
2019-10-01	120132303233220	50057.4
2019-11-01	120132303233220	50476.004
2019-12-01	120132303233220	51007.586
2020-01-01	120132303233220	50362.59
2020-02-01	120132303233220	49955.816
2020-03-01	120132303233220	50300.434
2019-09-01	120132303233222	44569.73
2019-10-01	120132303233222	44235.188
2019-11-01	120132303233222	44876.465
2019-12-01	120132303233222	43716.7
2020-01-01	120132303233222	45484.15
2020-02-01	120132303233222	47314.707
2020-03-01	120132303233222	46786.785
2019-09-01	120132303233223	39716.457
2019-10-01	120132303233223	39494.895
2019-11-01	120132303233223	42098.684
2019-09-01	120132303303213	20627.467
2019-10-01	120132303303213	17722.416
2019-11-01	120132303303213	18481.486
2019-12-01	120132303303213	19767.78
2020-01-01	120132303303213	20191.506
2020-02-01	120132303303213	20259.982
2020-03-01	120132303303213	20883.068
2019-09-01	120132303330021	20040.266
2019-10-01	120132303330021	20291.617
2019-11-01	120132303330021	20291.617
2019-12-01	120132303330021	20483.492
2020-01-01	120132303330021	20476.818
2020-02-01	120132303330021	20519.691
2020-03-01	120132303330021	20505.781
2019-09-01	120132303330023	19550.396
2019-10-01	120132303330023	19400.004
2019-11-01	120132303330023	19500.672
2020-03-01	120132303330023	18122.936
2019-09-01	120132303330032	41612.758
2019-10-01	120132303330032	37470.113
2019-11-01	120132303330032	39336.33
2019-12-01	120132303330032	30110.602
2020-01-01	120132303330032	29394.146
2020-02-01	120132303330032	28805.328
2020-03-01	120132303330032	29380.73
2019-09-01	120132320033323	25240.521
2019-10-01	120132320033323	25240.521
2019-11-01	120132320033323	25222.107
2019-12-01	120132320033323	25240.521
2020-01-01	120132320033323	25599.18
2020-02-01	120132320033323	25105.639
2020-03-01	120132320033323	25105.639
2019-09-01	120132320110101	77214.17
2019-10-01	120132320110101	77614.125
2019-11-01	120132320110101	78287.09
2019-12-01	120132320110101	79085.36
2020-01-01	120132320110101	80152.21
2020-02-01	120132320110101	81195.74
2020-03-01	120132320110101	80696.17
2019-09-01	120132320110102	94007.87
2019-10-01	120132320110102	92321.43
2019-11-01	120132320110102	92991.68
2019-12-01	120132320110102	93375.07
2020-01-01	120132320110102	93726.83
2020-02-01	120132320110102	94990.625
2020-03-01	120132320110102	93791.22
2019-09-01	120132320110103	77282.64
2019-10-01	120132320110103	76668.32
2019-11-01	120132320110103	77601.77
2019-12-01	120132320110103	76696.15
2020-01-01	120132320110103	77138.37
2020-02-01	120132320110103	77953.5
2020-03-01	120132320110103	78177.695
2019-09-01	120132320110110	78417.18
2019-10-01	120132320110110	77601.195
2019-11-01	120132320110110	78069.91
2019-12-01	120132320110110	79676.586
2020-01-01	120132320110110	79832.35
2020-02-01	120132320110110	80483.93
2020-03-01	120132320110110	82793.875
2019-09-01	120132320111102	59431.785
2019-10-01	120132320111102	59870.81
2019-11-01	120132320111102	59949.418
2019-12-01	120132320111102	59741.598
2020-01-01	120132320111102	61636.812
2020-02-01	120132320111102	59750.46
2020-03-01	120132320111102	60237.383
2019-10-01	120132320201133	53196.99
2019-11-01	120132320201133	50484.49
2019-12-01	120132320201133	55007.586
2020-01-01	120132320201133	56551.09
2020-02-01	120132320201133	55709.855
2020-03-01	120132320201133	55558.06
2019-09-01	120132320202023	42344.383
2019-10-01	120132320202023	42591.07
2019-11-01	120132320202023	42127.605
2019-12-01	120132320202023	41229.035
