month	city_quadkey	avg_price_sqm
2019-11-01	120132232211111	32142.857
2019-12-01	120132232211111	32142.857
2020-01-01	120132232211111	32142.857
2019-09-01	120132232231113	114270.84
2019-10-01	120132232231113	114270.84
2019-09-01	120132232231133	57291.664
2020-03-01	120132232231133	57291.664
2019-09-01	120132232232011	48275.863
2019-10-01	120132232232011	48275.863
2019-10-01	120132232232100	40247.68
2019-11-01	120132232232100	40247.68
2019-12-01	120132232232100	40247.68
2020-01-01	120132232232100	40247.68
2020-02-01	120132232232100	40247.68
2020-03-01	120132232232100	40247.68
2019-12-01	120132232300321	23831.902
2020-01-01	120132232300321	23772.568
2020-01-01	120132232303130	27016.406
2020-02-01	120132232303130	25343.484
2020-03-01	120132232303130	29053.521
2020-03-01	120132232312330	23460.367
2019-10-01	120132232320020	48423.42
2019-11-01	120132232320020	48423.42
2019-12-01	120132232320020	48423.42
2020-01-01	120132232320020	48423.42
2020-02-01	120132232320020	48423.42
2020-03-01	120132232320020	48423.42
2019-12-01	120132232320022	45695.395
2020-01-01	120132232320022	46286.617
2020-03-01	120132232320022	46076.652
2019-10-01	120132232320023	46700.004
2019-11-01	120132232320023	46109.46
2019-12-01	120132232320023	45867.984
2020-01-01	120132232320023	45825.055
2020-02-01	120132232320023	45766.594
2020-03-01	120132232320023	45823.133
2019-09-01	120132232323100	31953.64
2019-10-01	120132232323100	31953.64
2019-11-01	120132232323100	31953.64
2019-12-01	120132232323100	31953.64
2020-01-01	120132232323100	31953.64
2020-02-01	120132232323100	31953.64
2020-03-01	120132232323100	31953.64
2019-09-01	120132232323101	29154.52
2019-10-01	120132232323101	29154.52
2019-11-01	120132232323101	29154.52
2019-12-01	120132232323101	29154.52
2020-01-01	120132232323101	29154.52
2020-02-01	120132232323101	29154.52
2020-03-01	120132232323101	29154.52
2019-09-01	120132232330300	32222.223
2019-10-01	120132232330300	32222.223
2019-11-01	120132232330300	32222.223
2019-12-01	120132232330300	32222.223
2020-01-01	120132232330300	32222.223
2020-02-01	120132232330300	32222.223
2020-03-01	120132232330300	32222.223
2019-09-01	120132232331123	38079.47
2019-10-01	120132232331123	38079.47
2019-11-01	120132232331123	38079.47
2019-12-01	120132232331123	38079.47
2020-01-01	120132232331123	38079.47
2020-02-01	120132232331123	38079.47
2020-03-01	120132232331123	38079.47
2019-09-01	120132233020312	114270.84
2019-10-01	120132233020312	114270.84
2019-11-01	120132233020312	114270.84
2019-12-01	120132233020312	114270.84
2020-01-01	120132233020312	114270.84
2020-02-01	120132233020312	114270.84
2020-03-01	120132233020312	114270.84
2019-09-01	120132233033022	114270.84
2019-10-01	120132233033022	114270.84
2019-11-01	120132233033022	114270.84
2019-12-01	120132233033022	114270.84
2020-01-01	120132233033022	114270.84
2020-02-01	120132233033022	114270.84
2020-03-01	120132233033022	114270.84
2019-09-01	120132233033200	23919.266
2019-10-01	120132233033200	23919.266
2019-11-01	120132233033200	23919.266
2019-12-01	120132233033200	23919.266
2020-01-01	120132233033200	23919.266
2020-02-01	120132233033200	23919.266
2020-03-01	120132233033200	23919.266
2019-09-01	120132233101300	34482.758
2019-10-01	120132233101300	34482.758
2019-11-01	120132233101300	34482.758
2019-12-01	120132233101300	34482.758
2020-01-01	120132233101300	34482.758
2020-02-01	120132233101300	34482.758
2020-03-01	120132233101300	34482.758
2020-03-01	120132233110131	114270.84
2019-09-01	120132233111132	46407.418
2019-10-01	120132233111132	46579.016
2019-11-01	120132233111132	46219.42
2019-12-01	120132233111132	46801.5
2020-01-01	120132233111132	46556.844
2020-02-01	120132233111132	47042.656
2020-03-01	120132233111132	46317.75
2019-09-01	120132233111133	48304.26
2019-10-01	120132233111133	48871.598
2019-11-01	120132233111133	48450.0
2019-12-01	120132233111133	47823.715
2020-01-01	120132233111133	48261.742
2020-02-01	120132233111133	48466.867
2020-03-01	120132233111133	48062.75
2019-09-01	120132233111301	41737.14
2019-10-01	120132233111301	41737.14
2019-11-01	120132233111301	41737.14
2019-12-01	120132233111301	41737.14
2020-01-01	120132233111301	41737.14
2020-02-01	120132233111301	41737.14
2020-03-01	120132233111301	41737.14
2019-09-01	120132233111310	43035.64
2019-10-01	120132233111310	42455.555
2019-11-01	120132233111310	42642.855
2019-12-01	120132233111310	42408.805
2020-01-01	120132233111310	43242.266
2020-02-01	120132233111310	43251.125
2020-03-01	120132233111310	43256.562
2019-09-01	120132233111311	47543.75
2019-10-01	120132233111311	47866.594
2019-11-01	120132233111311	47963.504
2019-12-01	120132233111311	48123.793
2020-01-01	120132233111311	46765.938
2020-02-01	120132233111311	47273.566
2020-03-01	120132233111311	47754.08
2019-12-01	120132233111313	114270.84
2019-09-01	120132233112323	40145.984
2019-10-01	120132233112323	40145.984
2019-11-01	120132233112323	40145.984
2019-12-01	120132233112323	40145.984
2020-01-01	120132233112323	40145.984
2020-02-01	120132233112323	40145.984
2020-03-01	120132233112323	40145.984
2019-09-01	120132233112330	35555.555
2019-10-01	120132233112330	35555.555
2019-11-01	120132233112330	35555.555
2019-12-01	120132233112330	35555.555
2020-01-01	120132233112330	35555.555
2020-02-01	120132233112330	35555.555
2020-03-01	120132233112330	35555.555
2019-10-01	120132233120103	26666.666
2019-11-01	120132233120103	26666.666
2019-12-01	120132233120103	26666.666
2020-01-01	120132233120103	26666.666
2020-02-01	120132233120103	26666.666
2020-03-01	120132233120103	26666.666
2019-09-01	120132233121120	25353.938
2019-10-01	120132233121120	23312.535
2019-11-01	120132233121120	21992.63
2019-12-01	120132233121120	21979.182
2020-01-01	120132233121120	21959.639
2020-02-01	120132233121120	21959.639
2020-03-01	120132233121120	21959.639
2020-01-01	120132233122231	114270.84
2020-02-01	120132233122231	114270.84
2020-03-01	120132233122231	114270.84
2019-11-01	120132233123300	114270.84
2019-12-01	120132233123300	114270.84
2020-01-01	120132233123300	114270.84
2020-02-01	120132233123300	114270.84
2020-03-01	120132233123300	114270.84
2020-01-01	120132233132023	114270.84
2020-02-01	120132233132023	114270.84
2020-03-01	120132233132023	114270.84
2020-03-01	120132233132030	39393.938
2019-09-01	120132233132110	36363.637
2019-10-01	120132233132110	36363.637
2019-11-01	120132233132110	36363.637
2019-12-01	120132233132110	36363.637
2020-01-01	120132233132110	36363.637
2020-02-01	120132233132110	36363.637
2020-03-01	120132233132110	36363.637
2019-09-01	120132233201201	42494.145
2019-10-01	120132233201201	42483.93
2019-11-01	120132233201201	45775.215
2019-12-01	120132233201201	46066.664
2020-01-01	120132233201201	46644.67
2020-02-01	120132233201201	46904.05
2020-03-01	120132233201201	47052.035
2020-03-01	120132233201203	31428.572
2020-03-01	120132233202101	42031.523
2019-09-01	120132233202303	41776.94
2019-10-01	120132233202303	41447.21
2019-11-01	120132233202303	41447.21
2019-12-01	120132233202303	41475.098
2020-01-01	120132233202303	40761.035
2020-02-01	120132233202303	40838.477
2020-03-01	120132233202303	40821.176
2019-09-01	120132233202310	45719.62
2019-10-01	120132233202310	46172.82
2019-11-01	120132233202310	46710.71
2019-12-01	120132233202310	46290.86
2020-01-01	120132233202310	46943.152
2020-02-01	120132233202310	46572.934
2020-03-01	120132233202310	46528.94
2019-09-01	120132233202312	36519.844
2019-10-01	120132233202312	36470.9
2019-11-01	120132233202312	36497.254
2019-12-01	120132233202312	36587.473
2020-01-01	120132233202312	36289.19
2020-02-01	120132233202312	36849.34
2020-03-01	120132233202312	36444.543
2019-12-01	120132233202320	30289.195
2020-01-01	120132233202320	30289.195
2020-03-01	120132233202320	30289.195
2019-09-01	120132233202321	32964.52
2019-10-01	120132233202321	32964.52
2019-11-01	120132233202321	32964.52
2019-12-01	120132233202321	32964.52
2020-01-01	120132233202321	32964.52
2020-02-01	120132233202321	32964.52
2020-03-01	120132233202321	32964.52
2019-09-01	120132233202332	38052.164
2019-10-01	120132233202332	37953.324
2019-11-01	120132233202332	37848.312
2019-12-01	120132233202332	35463.18
2020-01-01	120132233202332	36650.164
2020-02-01	120132233202332	36700.207
2020-03-01	120132233202332	36253.35
2019-10-01	120132233203211	28930.318
2019-11-01	120132233203211	28930.318
2019-12-01	120132233203211	28768.002
2020-01-01	120132233203211	29154.81
2020-02-01	120132233203211	29122.207
2020-03-01	120132233203211	29301.557
2019-09-01	120132233220111	45075.12
2019-10-01	120132233220111	46002.42
2019-11-01	120132233220111	45802.305
2019-12-01	120132233220111	45874.598
2020-01-01	120132233220111	45238.27
2020-02-01	120132233220111	45238.27
2020-03-01	120132233220111	45610.156
2019-09-01	120132233220113	46698.797
2019-09-01	120132233220131	46542.555
2019-10-01	120132233220131	46542.555
2019-11-01	120132233220131	46542.555
2019-12-01	120132233220131	46542.555
2020-01-01	120132233220131	46542.555
2020-02-01	120132233220131	46542.555
2020-03-01	120132233220131	46542.555
2019-09-01	120132233220133	57083.07
2019-10-01	120132233220133	56884.484
2019-11-01	120132233220133	56595.65
2019-12-01	120132233220133	56829.28
2020-01-01	120132233220133	57138.0
2020-03-01	120132233220133	56833.86
2019-09-01	120132233220311	48157.406
2019-10-01	120132233220311	48157.406
2019-11-01	120132233220311	48157.406
2019-12-01	120132233220311	48157.406
2020-01-01	120132233220311	48157.406
2020-02-01	120132233220311	48157.406
2020-03-01	120132233220311	48157.406
2019-09-01	120132233220312	47777.344
2019-10-01	120132233220312	47777.344
2019-11-01	120132233220312	47777.344
2019-12-01	120132233220312	47777.344
2020-01-01	120132233220312	47777.344
2020-03-01	120132233220312	47777.344
2019-09-01	120132233220313	41075.434
2019-10-01	120132233220313	40778.016
2019-11-01	120132233220313	40403.32
2019-12-01	120132233220313	40723.79
2020-01-01	120132233220313	42519.938
2020-02-01	120132233220313	42777.07
2020-03-01	120132233220313	41570.72
2019-09-01	120132233220321	42807.34
2019-10-01	120132233220321	42807.34
2019-11-01	120132233220321	42807.34
2019-12-01	120132233220321	42807.34
2020-01-01	120132233220321	42807.34
2020-02-01	120132233220321	42807.34
2020-03-01	120132233220321	42807.34
2019-09-01	120132233220323	41810.21
2019-10-01	120132233220323	41515.004
2019-11-01	120132233220323	41362.43
2019-12-01	120132233220323	40978.613
2020-01-01	120132233220323	41156.94
2020-02-01	120132233220323	41494.69
2020-03-01	120132233220323	41391.945
2019-09-01	120132233220330	46528.664
2019-10-01	120132233220330	46528.664
2019-12-01	120132233220330	46528.664
2020-01-01	120132233220330	46528.664
2019-09-01	120132233221021	114270.84
2019-10-01	120132233221021	114270.84
2019-11-01	120132233221021	114270.84
2019-12-01	120132233221021	114270.84
2020-01-01	120132233221021	114270.84
2020-02-01	120132233221021	114270.84
2020-03-01	120132233221021	114270.84
2019-09-01	120132233221022	55572.67
2019-10-01	120132233221022	55679.28
2019-11-01	120132233221022	55346.188
2019-12-01	120132233221022	55411.1
2020-01-01	120132233221022	55512.684
2020-02-01	120132233221022	55552.61
2020-03-01	120132233221022	55732.008
2019-09-01	120132233221023	60931.633
2019-10-01	120132233221023	60931.633
2019-11-01	120132233221023	60931.633
2019-12-01	120132233221023	60931.633
2020-01-01	120132233221023	60931.633
2020-02-01	120132233221023	60931.633
2020-03-01	120132233221023	60931.633
2020-03-01	120132233221032	114270.84
2019-09-01	120132233221200	54226.652
2019-10-01	120132233221200	54393.24
2019-11-01	120132233221200	54393.24
2019-12-01	120132233221200	54408.176
2020-01-01	120132233221200	53666.312
2020-02-01	120132233221200	53569.234
2020-03-01	120132233221200	54511.79
2019-09-01	120132233221201	48687.086
2019-10-01	120132233221201	48304.586
2019-11-01	120132233221201	48664.59
2019-12-01	120132233221201	48459.793
2020-01-01	120132233221201	48119.504
2020-02-01	120132233221201	47738.87
2020-03-01	120132233221201	47694.383
2020-01-01	120132233222112	28070.176
2020-02-01	120132233222112	28070.176
2020-03-01	120132233222112	28070.176
2019-09-01	120132233222130	42717.547
2019-10-01	120132233222130	43105.145
2019-11-01	120132233222130	43349.055
2019-12-01	120132233222130	43159.418
2020-01-01	120132233222130	42515.117
2020-02-01	120132233222130	42344.324
2020-03-01	120132233222130	42564.906
2019-09-01	120132233223020	45468.324
2020-01-01	120132233223020	44343.5
2020-02-01	120132233223020	45300.992
2020-03-01	120132233223020	44429.734
2019-09-01	120132233223021	31868.85
2019-10-01	120132233223021	31914.906
2019-11-01	120132233223021	31886.71
2019-12-01	120132233223021	32456.139
2020-01-01	120132233223021	32145.15
2020-02-01	120132233223021	32031.107
2020-03-01	120132233223021	31641.217
2019-10-01	120132233223132	30523.254
2019-11-01	120132233223132	30523.254
2019-12-01	120132233223132	30523.254
2020-01-01	120132233223132	30523.254
2019-09-01	120132233311233	33229.85
2019-10-01	120132233311233	33229.85
2019-11-01	120132233311233	33229.85
2019-12-01	120132233311233	33229.85
2020-01-01	120132233311233	33229.85
2020-02-01	120132233311233	33229.85
2020-03-01	120132233311233	33229.85
2019-09-01	120132233313030	37732.336
2019-10-01	120132233313030	37732.336
2019-11-01	120132233313030	37732.336
2019-12-01	120132233313030	37732.336
2020-01-01	120132233313030	37732.336
2020-02-01	120132233313030	37732.336
2020-03-01	120132233313030	37732.336
2019-09-01	120132233313212	47904.188
2019-10-01	120132233313212	47904.188
2019-11-01	120132233313212	47904.188
2019-12-01	120132233313212	47904.188
2019-09-01	120132233320221	40549.09
2019-10-01	120132233320221	40549.09
2019-11-01	120132233320221	40549.09
2019-12-01	120132233320221	40549.09
2020-01-01	120132233320221	40549.09
2020-02-01	120132233320221	40549.09
2020-03-01	120132233320221	40549.09
2020-03-01	120132233322101	114270.84
2019-09-01	120132233322222	29738.684
2019-10-01	120132233322222	29310.053
2019-11-01	120132233322222	28998.252
2019-12-01	120132233322222	29669.033
2020-01-01	120132233322222	29403.244
2020-02-01	120132233322222	30694.576
2020-03-01	120132233322222	31452.977
2019-09-01	120132233322223	39473.684
2019-10-01	120132233322223	39473.684
2019-11-01	120132233322223	39473.684
2019-12-01	120132233322223	39473.684
2020-01-01	120132233322223	39473.684
2020-02-01	120132233322223	39473.684
2020-03-01	120132233322223	39473.684
2019-09-01	120132233332111	53180.86
2019-10-01	120132233332111	53245.242
2019-11-01	120132233332111	53327.82
2019-12-01	120132233332111	53450.684
2020-01-01	120132233332111	52903.984
2020-02-01	120132233332111	53563.496
2020-03-01	120132233332111	52906.08
2019-11-01	120132233332113	59722.223
2019-12-01	120132233332113	59722.223
2019-09-01	120132233332301	57610.656
2019-10-01	120132233332301	58997.344
2019-11-01	120132233332301	58156.758
2019-12-01	120132233332301	57680.58
2020-01-01	120132233332301	58115.8
2020-02-01	120132233332301	59170.668
2020-03-01	120132233332301	66288.76
2019-09-01	120132233332310	59523.81
2019-10-01	120132233332310	59523.81
2019-11-01	120132233332310	59523.81
2019-12-01	120132233332310	59523.81
2020-01-01	120132233332310	59523.81
2020-02-01	120132233332310	59523.81
2020-03-01	120132233332310	59523.81
2019-09-01	120132233333000	56417.77
2019-10-01	120132233333000	56526.902
2019-11-01	120132233333000	56874.402
2019-12-01	120132233333000	57116.363
2020-01-01	120132233333000	54652.63
2020-02-01	120132233333000	54651.934
2020-03-01	120132233333000	53931.645
2019-09-01	120132233333002	54512.184
2019-10-01	120132233333002	54593.31
2019-11-01	120132233333002	54444.81
2019-12-01	120132233333002	54443.332
2020-01-01	120132233333002	54509.33
2020-02-01	120132233333002	54693.516
2020-03-01	120132233333002	55016.574
2019-09-01	120132233333020	23893.318
2019-10-01	120132233333020	23902.307
2019-12-01	120132233333020	23838.19
2020-01-01	120132233333020	23999.459
2020-02-01	120132233333021	114270.84
2020-03-01	120132233333021	114270.84
2019-09-01	120132233333303	48863.637
2019-10-01	120132233333303	48863.637
2019-11-01	120132233333303	48863.637
2019-12-01	120132233333303	48863.637
2020-01-01	120132233333303	48863.637
2020-02-01	120132233333303	48863.637
2020-03-01	120132233333303	48863.637
2019-09-01	120132233333312	47548.78
2019-10-01	120132233333312	47548.78
2019-11-01	120132233333312	47548.78
2019-12-01	120132233333312	47548.78
2020-01-01	120132233333312	47548.78
2020-02-01	120132233333312	47548.78
2020-03-01	120132233333312	47548.78
2019-09-01	120132233333333	40843.59
2019-10-01	120132233333333	40830.242
2019-11-01	120132233333333	41193.566
2019-12-01	120132233333333	40935.457
2020-01-01	120132233333333	41070.027
2020-02-01	120132233333333	39766.746
2020-03-01	120132233333333	42173.445
2019-09-01	120132302332033	87865.92
2019-10-01	120132302332033	87628.93
2019-11-01	120132302332033	85388.86
2019-12-01	120132302332033	85935.59
2020-01-01	120132302332033	89131.46
2020-02-01	120132302332033	88170.32
2020-03-01	120132302332033	82849.93
2019-09-01	120132302332122	69579.02
2019-10-01	120132302332122	69799.375
2019-11-01	120132302332122	70616.86
2019-12-01	120132302332122	70847.36
2020-01-01	120132302332122	70098.87
2020-02-01	120132302332122	72072.64
2020-03-01	120132302332122	71612.516
2019-09-01	120132302332123	65458.75
2019-10-01	120132302332123	64979.793
2019-11-01	120132302332123	64235.62
2019-12-01	120132302332123	63042.46
2020-01-01	120132302332123	60396.234
2020-02-01	120132302332123	60920.18
2019-09-01	120132302332211	61589.766
2019-10-01	120132302332211	61783.992
2019-11-01	120132302332211	61690.445
2019-12-01	120132302332211	61810.49
2020-01-01	120132302332211	61557.605
2020-02-01	120132302332211	61550.293
2020-03-01	120132302332211	62017.418
2019-09-01	120132302332213	54054.43
2019-10-01	120132302332213	54032.4
2019-11-01	120132302332213	54054.723
2019-12-01	120132302332213	53545.527
2020-01-01	120132302332213	53444.605
2020-02-01	120132302332213	54482.75
2020-03-01	120132302332213	54357.72
2019-09-01	120132302332300	72729.766
2019-10-01	120132302332300	72737.05
2019-11-01	120132302332300	72578.67
2019-12-01	120132302332300	72272.2
2020-01-01	120132302332300	72182.72
2020-02-01	120132302332300	73050.086
2020-03-01	120132302332300	72731.14
2019-09-01	120132302332301	65135.1
2019-10-01	120132302332301	64916.938
2019-11-01	120132302332301	65770.086
2019-12-01	120132302332301	65800.41
2020-01-01	120132302332301	64960.74
2020-02-01	120132302332301	64984.285
2020-03-01	120132302332301	65565.59
2019-09-01	120132302332302	74547.734
2019-10-01	120132302332302	75279.07
2019-11-01	120132302332302	75277.41
2019-12-01	120132302332302	75043.43
2020-01-01	120132302332302	73316.62
2020-02-01	120132302332302	75863.59
2020-03-01	120132302332302	76385.32
2019-09-01	120132302332313	114270.84
2019-10-01	120132302332313	114270.84
2019-11-01	120132302332313	114270.84
2019-12-01	120132302332313	114270.84
2020-01-01	120132302332313	114270.84
2020-02-01	120132302332313	114270.84
2020-03-01	120132302332313	114270.84
2019-09-01	120132302332331	75309.44
2019-10-01	120132302332331	76308.53
2019-11-01	120132302332331	76264.086
2019-12-01	120132302332331	76250.46
2020-01-01	120132302332331	76930.83
2020-02-01	120132302332331	76894.164
2020-03-01	120132302332331	76857.234
2019-09-01	120132302332332	76460.26
2019-10-01	120132302332332	78231.54
2019-11-01	120132302332332	77923.19
2019-12-01	120132302332332	77978.305
2020-01-01	120132302332332	76400.93
2020-02-01	120132302332332	79164.48
2020-03-01	120132302332332	78432.42
2019-09-01	120132302332333	89635.09
2019-10-01	120132302332333	88416.51
2019-11-01	120132302332333	88552.43
2019-12-01	120132302332333	89582.62
2020-01-01	120132302332333	91143.25
2020-02-01	120132302332333	91442.586
2020-03-01	120132302332333	92105.445
2019-09-01	120132302333201	91831.41
2019-10-01	120132302333201	91359.375
2019-11-01	120132302333201	90163.0
2019-12-01	120132302333201	89823.88
2020-01-01	120132302333201	90026.29
2020-02-01	120132302333201	90457.87
2020-03-01	120132302333201	92666.75
2019-09-01	120132302333203	70947.14
2019-10-01	120132302333203	70920.37
2019-11-01	120132302333203	71418.805
2019-12-01	120132302333203	70883.086
2020-01-01	120132302333203	70881.16
2020-02-01	120132302333203	70716.73
2020-03-01	120132302333203	71169.01
2019-11-01	120132302333210	93457.945
2019-09-01	120132302333212	65800.95
2019-10-01	120132302333212	66114.625
2019-11-01	120132302333212	66079.04
2019-12-01	120132302333212	65889.33
2020-01-01	120132302333212	65958.22
2020-02-01	120132302333212	65529.043
2020-03-01	120132302333212	65917.8
2019-09-01	120132302333220	70384.0
2019-10-01	120132302333220	70249.375
2019-11-01	120132302333220	70425.88
2019-12-01	120132302333220	70285.76
2020-01-01	120132302333220	70383.94
2020-02-01	120132302333220	70695.04
2020-03-01	120132302333220	70799.305
2019-09-01	120132302333221	69216.81
2019-10-01	120132302333221	68663.29
2019-11-01	120132302333221	68962.96
2019-12-01	120132302333221	68577.8
2020-01-01	120132302333221	68125.1
2020-02-01	120132302333221	67979.68
2020-03-01	120132302333221	68135.77
2019-09-01	120132302333230	66137.95
2019-10-01	120132302333230	66494.21
2019-11-01	120132302333230	66553.875
2019-12-01	120132302333230	66631.91
2020-01-01	120132302333230	66384.39
2020-02-01	120132302333230	67244.79
2019-09-01	120132302333321	114270.84
2019-10-01	120132302333321	114270.84
2019-11-01	120132302333321	114270.84
2019-12-01	120132302333321	114270.84
2019-09-01	120132302333322	65962.4
2019-10-01	120132302333322	66267.36
2019-11-01	120132302333322	66664.97
2019-12-01	120132302333322	66122.87
2020-01-01	120132302333322	66584.92
2020-02-01	120132302333322	65913.59
2020-03-01	120132302333322	66755.77
2019-09-01	120132302333332	69177.33
2019-10-01	120132302333332	68741.61
2019-11-01	120132302333332	68915.14
2019-12-01	120132302333332	70777.63
2020-01-01	120132302333332	72019.27
2020-02-01	120132302333332	71611.73
2020-03-01	120132302333332	70883.945
2019-10-01	120132303231032	40645.85
2019-11-01	120132303231032	39885.914
2019-09-01	120132303232331	48148.15
2019-10-01	120132303232331	48148.15
2019-11-01	120132303232331	48148.15
2019-12-01	120132303232331	48148.15
2019-09-01	120132303232333	34324.94
2019-10-01	120132303232333	35060.684
2019-11-01	120132303232333	35098.668
2019-12-01	120132303232333	34040.824
2020-01-01	120132303232333	33629.848
2020-02-01	120132303232333	33263.4
2020-03-01	120132303232333	33228.176
2019-09-01	120132303233220	48677.58
2019-10-01	120132303233220	49182.633
2019-11-01	120132303233220	49279.8
2019-12-01	120132303233220	50217.367
2020-01-01	120132303233220	49817.527
2020-02-01	120132303233220	50129.47
2020-03-01	120132303233220	50446.543
2019-09-01	120132303233222	44260.81
2019-10-01	120132303233222	44267.33
2019-11-01	120132303233222	44289.273
2019-12-01	120132303233222	44016.32
2020-01-01	120132303233222	44733.473
2020-02-01	120132303233222	44610.176
2020-03-01	120132303233222	44288.887
2019-09-01	120132303233223	37500.0
2019-10-01	120132303233223	37500.0
2019-11-01	120132303233223	37500.0
2019-09-01	120132303303213	21212.121
2019-10-01	120132303303213	21212.121
2019-11-01	120132303303213	21212.121
2019-12-01	120132303303213	21212.121
2020-01-01	120132303303213	21212.121
2020-02-01	120132303303213	21212.121
2020-03-01	120132303303213	21212.121
2019-09-01	120132303330021	19607.844
2019-10-01	120132303330021	19607.844
2019-11-01	120132303330021	19607.844
2019-12-01	120132303330021	19607.844
2020-01-01	120132303330021	19607.844
2020-02-01	120132303330021	19607.844
2020-03-01	120132303330021	19607.844
2019-09-01	120132303330023	20039.113
2019-10-01	120132303330023	20039.113
2019-11-01	120132303330023	20039.113
2020-03-01	120132303330023	20039.113
2019-09-01	120132303330032	27831.406
2019-10-01	120132303330032	25834.121
2019-11-01	120132303330032	27886.037
2019-12-01	120132303330032	24836.896
2020-01-01	120132303330032	21973.756
2020-02-01	120132303330032	20308.17
2020-03-01	120132303330032	19948.59
2019-09-01	120132320033323	25000.0
2019-10-01	120132320033323	25000.0
2019-11-01	120132320033323	25000.0
2019-12-01	120132320033323	25000.0
2020-01-01	120132320033323	25000.0
2020-02-01	120132320033323	25000.0
2020-03-01	120132320033323	25000.0
2019-09-01	120132320110101	78560.75
2019-10-01	120132320110101	78903.836
2019-11-01	120132320110101	79324.62
2019-12-01	120132320110101	79395.82
2020-01-01	120132320110101	79507.46
2020-02-01	120132320110101	79489.33
2020-03-01	120132320110101	79962.0
2019-09-01	120132320110102	93413.445
2019-10-01	120132320110102	92564.555
2019-11-01	120132320110102	93650.2
2019-12-01	120132320110102	93860.59
2020-01-01	120132320110102	93684.68
2020-02-01	120132320110102	94120.67
2020-03-01	120132320110102	95031.78
2019-09-01	120132320110103	78483.164
2019-10-01	120132320110103	78696.0
2019-11-01	120132320110103	80491.53
2019-12-01	120132320110103	80322.414
2020-01-01	120132320110103	80322.414
2020-02-01	120132320110103	80322.414
2020-03-01	120132320110103	80715.27
2019-09-01	120132320110110	79461.44
2019-10-01	120132320110110	79648.81
2019-11-01	120132320110110	79079.48
2019-12-01	120132320110110	79495.86
2020-01-01	120132320110110	79680.31
2020-02-01	120132320110110	80241.5
2020-03-01	120132320110110	80277.734
2019-09-01	120132320111102	58078.168
2019-10-01	120132320111102	58078.168
2019-11-01	120132320111102	58078.168
2019-12-01	120132320111102	58078.168
2020-01-01	120132320111102	58078.168
2020-02-01	120132320111102	58078.168
2020-03-01	120132320111102	58078.168
2019-10-01	120132320201133	46726.977
2019-11-01	120132320201133	49408.133
2019-12-01	120132320201133	49802.613
2020-01-01	120132320201133	50241.965
2020-02-01	120132320201133	50587.33
2020-03-01	120132320201133	50398.344
2019-09-01	120132320202023	42697.9
2019-10-01	120132320202023	42820.418
2019-11-01	120132320202023	42897.79
2019-12-01	120132320202023	42713.695
